X1,X2,Y
4.529047282010456,5.896151462671419,0.0
2.086343117814677,6.33445269311934,0.0
4.236952382623496,5.3504799955381745,0.0
2.709709757409222,8.020096360365265,0.0
2.9526295144847885,5.0003442160017055,0.0
3.0360387267479756,9.752208830401473,0.0
3.8914585860579916,5.09935597538559,0.0
4.106389642375726,5.711829006693267,0.0
1.7831766811114516,5.021686104899727,0.0
3.0720253227658767,6.801040620524432,0.0
3.4820955022516866,6.880423246843379,0.0
3.7927332387436383,5.099571354557732,0.0
1.3608143280340985,4.288882552442589,0.0
-0.6091142435151875,6.660488464918284,0.0
3.1724510918597986,7.423737586878591,0.0
2.380003243306076,4.173314697948772,0.0
3.469450084407832,5.020257613933323,0.0
2.095456548963006,5.682651946343396,0.0
4.451762264320109,7.653543520260759,0.0
3.0934455434953536,6.551008977894092,0.0
3.727674171822398,5.845890692929279,0.0
3.1378165153273936,6.048558423659953,0.0
1.5345005283254467,4.630716464845443,0.0
2.494224239748191,4.121885526925274,0.0
2.6225802404631944,6.9937814433267445,0.0
1.1311212146962921,6.282166221665339,0.0
3.991558519430042,5.317683507848901,0.0
3.402218528704163,7.5756462346455375,0.0
5.23220891733147,6.124282885236581,0.0
4.203981991425508,6.447889817426534,0.0
4.1572945532291365,6.667919150898353,0.0
3.905145447026095,7.088191885042766,0.0
2.041033611528025,3.8509693164512693,0.0
2.326615072992774,5.765123609740747,0.0
3.304019991003824,6.237786458419944,0.0
2.907394454295303,6.559819599215026,0.0
4.050399061646335,5.143131277117736,0.0
3.143659166695448,4.984337412851339,0.0
1.263752224995436,5.089686273554552,0.0
3.8997652096298334,5.949192699505596,0.0
2.9421440594292565,4.674999306508421,0.0
3.6955225163980936,4.086400907373071,0.0
3.516602352974341,5.3371590230248165,0.0
0.15877231458638574,5.065804684979073,0.0
1.8628651088570396,4.606037957317167,0.0
3.6669026581361988,5.529941277061944,0.0
2.97521218847789,6.420777622854687,0.0
4.421492357527726,5.504190777089139,0.0
1.6950177937590791,7.053812618567045,0.0
1.7662126960232127,6.186797380851249,0.0
3.188606688609731,6.722623412281472,0.0
2.5598316503009153,5.701685715199677,0.0
3.9050635206768582,6.457411421653876,0.0
3.2994816984271216,5.668320450797789,0.0
5.641421809189579,5.904171046337156,0.0
3.71495603121879,7.28476826172026,0.0
5.270978437102149,6.784796328561009,0.0
4.125445816892805,4.609155479760763,0.0
1.6198289276887883,4.996120443422793,0.0
3.2446271385770498,4.170995923778154,0.0
4.244973219001985,5.60799506559843,0.0
3.1630693298919645,5.138190605610276,0.0
0.8486108589582115,6.453017386627675,0.0
3.3882457613903236,7.930272963489992,0.0
3.742419554018812,5.036370189776835,0.0
3.680206392592871,6.900215483405583,0.0
2.103464987207733,6.066548187627197,0.0
3.379657383367334,4.047068636030137,0.0
3.2837773129126795,6.978899386521597,0.0
2.6865906835961626,8.742766289784337,0.0
2.331965037763325,6.045438395419445,0.0
1.6862659649169298,7.3623480508925665,0.0
6.234971505873119,6.172174278078595,0.0
0.765917657815272,6.832386493377878,0.0
6.463564620930875,8.665771889962503,0.0
5.127271348101925,5.421145217495835,0.0
3.3619622738876256,6.147097587443873,0.0
3.381442546307202,4.668065657381095,0.0
1.8007434072245914,6.551912992720866,0.0
1.1455565072136982,5.027534181064505,0.0
1.4341990964247318,4.5948661146898235,0.0
3.2286955175748213,6.870485924421418,0.0
1.5414447791983612,5.756611111784952,0.0
3.0258149479712246,6.216076059777333,0.0
2.2899064724131963,7.50639581775215,0.0
1.6263165932783012,5.365999699140465,0.0
3.3228289918496854,3.9056286163608585,0.0
3.3618353330900432,5.434356669928709,0.0
3.9646552798512786,5.510494629695188,0.0
0.7867535831062686,7.002007677660608,0.0
2.2896995660487036,5.434822180265183,0.0
0.8527236516079579,5.909625642045253,0.0
2.423541065378833,5.556342846183769,0.0
4.995117488428965,6.053338912203712,0.0
4.454047563089234,5.1713525631369786,0.0
3.461033744584425,7.720656071459821,0.0
2.51934730489515,8.052924467436554,0.0
1.9474200823723913,4.091218834993092,0.0
2.17759855657372,6.449883694367507,0.0
1.066883798572807,5.9167096570307836,0.0
2.683011061091583,6.578991521606474,0.0
2.7844246353608124,8.007416216464854,0.0
1.0706552156809934,2.9808627947437856,0.0
4.2801269165250675,6.734214997471553,0.0
3.0294746777238446,3.6122631115411874,0.0
3.4917524824792245,5.362600307092644,0.0
4.195908244271959,7.086908341243474,0.0
3.4526287833287275,8.35595878024155,0.0
2.471800848828607,6.188848994695981,0.0
3.357470217412271,7.580897682946009,0.0
4.304353999412142,6.392866988777408,0.0
3.473626369822034,7.42596683040318,0.0
2.573624276973915,6.504234254594445,0.0
1.5970815940781335,6.548722161425801,0.0
1.8153027941667288,7.042486090089892,0.0
0.7117318561555184,5.692437851440488,0.0
5.315547275419387,8.569014919871215,0.0
3.0162036630023787,6.6133364714135805,0.0
3.593965541265485,4.925015420634183,0.0
3.3336708289925596,6.345061293461292,0.0
3.118650903177434,7.875635336024692,0.0
1.912375023614328,5.039317892685817,0.0
2.5933053526342573,6.218500131471245,0.0
3.197249366834149,7.003078532378129,0.0
3.3204002546747984,5.305207413048221,0.0
4.991220287023741,5.175579721272464,0.0
1.7224726742893561,8.129482186539004,0.0
2.65044009841084,4.068536347992992,0.0
2.1683246522653388,5.100266291774345,0.0
3.4406869030492824,5.888392656237009,0.0
2.0455486734063713,5.746826445792562,0.0
4.545536972640235,3.7037411957158626,0.0
2.4654210688463563,7.052391614453162,0.0
2.2106555528009655,5.105258557828891,0.0
3.927963731410925,6.976107782577518,0.0
1.5700306410535787,6.8676070413121275,0.0
2.3197020635913397,4.893214513304403,0.0
1.7345385717161343,5.246787868068549,0.0
4.263296732832276,5.6604601927038365,0.0
3.3648514737729123,5.625810261875606,0.0
4.005003022204434,5.423922277124687,0.0
3.173408865508911,7.775020747140345,0.0
3.2167131972035063,3.613079215785743,0.0
2.0501258206830437,6.569677641195664,0.0
2.2572980694385985,5.297003854509702,0.0
4.372290044069659,6.138532522053611,0.0
3.79945216262768,5.4807981834308315,0.0
0.3334979753478642,6.550926809220751,0.0
2.883174107605503,3.334357954674615,0.0
2.3576037395200817,4.232065531664,0.0
3.369074342802664,3.488756923383105,0.0
0.0628658620441711,3.7677624080071737,0.0
3.7257143983187033,5.164308508630079,0.0
3.8325584210922945,4.773251351760244,0.0
4.204485067835062,7.094116731326079,0.0
3.792585838914512,7.732307847144167,0.0
4.034725844640763,4.946410684381329,0.0
1.5523597215742824,5.790409744035183,0.0
1.301068538031854,4.430533708930744,0.0
2.6820027658704753,6.2199627477604205,0.0
2.3739096248092313,5.634200863090052,0.0
3.666149738189352,5.742347969094088,0.0
1.6842433057131572,7.051624841527643,0.0
2.592390159445377,5.639141303457411,0.0
2.2606870673527792,5.769876878225144,0.0
0.8090567799972717,4.29317001618008,0.0
1.2413258270148624,6.363578041408056,0.0
3.15691895505119,7.729199130046847,0.0
3.4431813578522683,3.650521969430084,0.0
3.686608183678637,5.62383739932538,0.0
2.6803870965017804,5.502947775188046,0.0
2.2972298637871273,6.2110914077281345,0.0
